id,url,titre,adresse,categorie,categorie_source,type_projet,montant_initial,montant_actuel,nombre_contributions,nombre_commentaires,nombre_videos,nombre_images,nombre_publications,logique_modele
56335,https://fr.ulule.com/good-morning-south/,"good morning south, la boutique ephemere a paris",paris,mode & design,artisanat_cuisine,euros,12000.0,12400.0,169.0,2,1,66,10,financement_don
49840,https://fr.ulule.com/les-indispensables-paris/,les indispensables paris,versailles,mode & design,artisanat_cuisine,euros,1000.0,1155.0,37.0,1,0,36,4,financement_don
56626,https://fr.ulule.com/aixetco/,aix & co,aix en provence,mode & design,artisanat_cuisine,euros,11200.0,11778.0,91.0,3,0,17,7,financement_don
55593,https://fr.ulule.com/les-petits-prodiges/,les petits prodiges,paris,sante & bien-etre,artisanat_cuisine,euros,5000.0,21127.0,443.0,36,1,38,24,financement_don
55726,https://fr.ulule.com/lespetitesbouillottes/,lespetitesbouillottes,valence,mode & design,artisanat_cuisine,prevente,50.0,54.0,33.0,54,0,11,10,vente_produit
53208,https://fr.ulule.com/boxdiybyelsamuse/,un pop-up store pour la box diy by elsa muse,paris,mode & design,artisanat_cuisine,euros,6000.0,6402.0,144.0,10,1,31,10,financement_don
54805,https://fr.ulule.com/la-maison-de-la-maille/,la maison de la maille,paris,mode & design,artisanat_cuisine,prevente,100.0,176.0,146.0,16,1,32,18,vente_produit
55198,https://fr.ulule.com/fablab-en-artois/,"indelab : concevez, collaborez et fabriquez !",ruitz,technologie,artisanat_cuisine,euros,5000.0,5015.0,90.0,5,1,43,4,financement_don
54400,https://fr.ulule.com/ekadeko/,ekadeko,francia,mode & design,artisanat_cuisine,euros,2000.0,2114.0,51.0,6,1,11,3,financement_don
55598,https://fr.ulule.com/betatraveling/,beta ! the best travel alternative,le havre,technologie,artisanat_cuisine,euros,5000.0,5075.0,76.0,5,1,31,8,financement_don
56786,https://fr.ulule.com/obiwash/,obiwash,leynes,technologie,artisanat_cuisine,euros,4500.0,4520.0,77.0,4,1,17,1,financement_don
53243,https://fr.ulule.com/monde-est-boho/,le monde est boho,aix-les-bains,mode & design,artisanat_cuisine,euros,2000.0,2080.0,17.0,73,0,25,0,financement_don
54682,https://fr.ulule.com/agate-ambree/,agate ambree,bordeaux,mode & design,artisanat_cuisine,euros,15000.0,15131.0,118.0,8,1,32,7,financement_don
55639,https://fr.ulule.com/jose-awayfromparis/,jose,paris,mode & design,artisanat_cuisine,prevente,100.0,563.0,428.0,15,1,41,26,vente_produit
55523,https://fr.ulule.com/box-a-dent/,ma box a dents,marseille,mode & design,artisanat_cuisine,euros,1500.0,1553.0,69.0,5,0,17,6,financement_don
54425,https://fr.ulule.com/millescence/,millescence,arras,mode & design,artisanat_cuisine,prevente,100.0,408.0,206.0,20,1,29,12,vente_produit
54112,https://fr.ulule.com/specimene/,specimene - les bijoux contemporains,brignais,mode & design,artisanat_cuisine,euros,1200.0,1875.0,47.0,1,0,36,6,financement_don
52952,https://fr.ulule.com/thefrenchkiss/,maison tfk,paris,mode & design,artisanat_cuisine,euros,10000.0,10044.0,112.0,4,1,59,7,financement_don
54317,https://fr.ulule.com/atohi-bijoux-en-bois/,atohi - bijoux,nantes,mode & design,artisanat_cuisine,euros,1700.0,2650.0,104.0,3,0,22,95,financement_don
55298,https://fr.ulule.com/free-dinghy/,free dinghy - deriveur,sangatte,technologie,artisanat_cuisine,euros,1170.0,1180.0,13.0,1,1,6,0,financement_don
54995,https://fr.ulule.com/haut-du-pagnier/,haut du pagnier*,la planee,mode & design,artisanat_cuisine,euros,1600.0,4137.0,94.0,4,1,32,34,financement_don
54118,https://fr.ulule.com/barber-side/,barber side,fontenay sous bois,mode & design,artisanat_cuisine,euros,2500.0,2770.0,62.0,2,1,8,5,financement_don
55129,https://fr.ulule.com/atelier-megan-bergevin/,developper l'atelier megan bergevin,coussay les bois,mode & design,artisanat_cuisine,euros,1000.0,1030.0,17.0,2,0,13,0,financement_don
52637,https://fr.ulule.com/les-marrisiennes/,les marrisiennes,paris,mode & design,artisanat_cuisine,euros,5000.0,8110.0,116.0,3,1,16,2,financement_don
49948,https://fr.ulule.com/igem-2017-biomaker-factory/,the biomaker factory au mit,paris,technologie,artisanat_cuisine,euros,3000.0,3050.0,43.0,2017,0,8,1,financement_don
54880,https://fr.ulule.com/parade-sweatshirt-1/,"parade ""rise of the moon"" sweatshirt #1",cherbourg / caen,mode & design,artisanat_cuisine,prevente,15.0,25.0,23.0,1,0,7,1,vente_produit
53464,https://fr.ulule.com/atelier-lad/,lad x paris design week,paris,mode & design,artisanat_cuisine,euros,4500.0,4565.0,32.0,4,0,24,0,financement_don
53002,https://fr.ulule.com/la-paola-monova/,la paola monova,paris,mode & design,artisanat_cuisine,prevente,100.0,114.0,113.0,114,1,37,9,vente_produit
52825,https://fr.ulule.com/virtus-symbiofit/,virtus symbiofit,lyon,technologie,artisanat_cuisine,euros,10000.0,11940.0,117.0,1,1,40,9,financement_don
47937,https://fr.ulule.com/lucil-creation/,lucil - mode & artisanat francais,marseille,mode & design,artisanat_cuisine,euros,4000.0,4085.0,52.0,2,1,18,9,financement_don
50477,https://fr.ulule.com/mharokyn-you-rock/,"mharokyn, you rock!",valence,mode & design,artisanat_cuisine,euros,6500.0,7680.0,143.0,12,1,66,18,financement_don
46517,https://fr.ulule.com/hortense-nosceteipsum/,a,none,mode & design,artisanat_cuisine,euros,4550.0,4910.0,45.0,4,1,13,3,financement_don
49051,https://fr.ulule.com/bopanou-creations/,bopanou creations,paris,mode & design,artisanat_cuisine,euros,3500.0,3915.0,102.0,1,0,19,1,financement_don
49190,https://fr.ulule.com/amrose-shoes/,amrose,none,mode & design,artisanat_cuisine,prevente,100.0,365.0,281.0,35,1,49,10,vente_produit
51307,https://fr.ulule.com/le-parfum-citoyen/,le parfum citoyen,nice,mode & design,artisanat_cuisine,prevente,100.0,109.0,71.0,10,1,97,21,vente_produit
51290,https://fr.ulule.com/in_gold_we_trust/,full golden jacket,paris,mode & design,artisanat_cuisine,euros,8000.0,8345.0,40.0,6,1,46,5,financement_don
52274,https://fr.ulule.com/chouette-fabrique/,chouette fabrique,vallet,mode & design,artisanat_cuisine,euros,8500.0,9215.0,75.0,1,1,30,10,financement_don
50696,https://fr.ulule.com/florapada-bijoux/,florapada vos bijoux artisanaux - hecho en mexico,paris,mode & design,artisanat_cuisine,prevente,200.0,232.0,190.0,26,1,25,8,vente_produit
51419,https://fr.ulule.com/mahevan/,mahevan,toulouse,mode & design,artisanat_cuisine,euros,3000.0,3255.0,21.0,3,1,11,5,financement_don
51922,https://fr.ulule.com/robot-walk-e/,walk-e,toulouse,technologie,artisanat_cuisine,euros,2600.0,2630.0,34.0,6,1,8,10,financement_don
50718,https://fr.ulule.com/le-gout-du-papier/,le gout du papier,bordeaux,mode & design,artisanat_cuisine,euros,5000.0,5478.0,139.0,14,0,35,19,financement_don
49566,https://fr.ulule.com/styliste-vinisa/,"vinisa : ""styliste pour chien""",cannes,mode & design,artisanat_cuisine,euros,7000.0,7150.0,10.0,7,0,30,4,financement_don
51441,https://fr.ulule.com/lecole-est-finie/,l'ecole est finie,charleville-mezieres,mode & design,artisanat_cuisine,euros,350.0,359.0,28.0,359,0,15,4,financement_don
49975,https://fr.ulule.com/graindunord/,grain du nord - le lancement,lille,mode & design,artisanat_cuisine,euros,9000.0,9155.0,143.0,6,1,30,16,financement_don
46188,https://fr.ulule.com/pichet-paris-porte-cartes/,le porte-cartes,paris,mode & design,artisanat_cuisine,prevente,100.0,111.0,92.0,9,1,44,5,vente_produit
50698,https://fr.ulule.com/application-rencontre-culturelle/,application rencontre culturelle,paris,technologie,artisanat_cuisine,euros,5000.0,5145.0,51.0,5,0,8,5,financement_don
51300,https://fr.ulule.com/epicus-pulls/,epicus - pulls fabriques en france,rouen,mode & design,artisanat_cuisine,prevente,25.0,34.0,24.0,100,1,51,3,vente_produit
45943,https://fr.ulule.com/apprentie-couturiere/,le carnet de bord de l'apprentie couturiere,fougeres,mode & design,artisanat_cuisine,euros,3000.0,6526.0,170.0,20,1,9,21,financement_don
49771,https://fr.ulule.com/la-tinou-tiny-house/,la tinou,troyes,mode & design,artisanat_cuisine,euros,4000.0,4405.0,36.0,10,1,13,0,financement_don
44916,https://fr.ulule.com/sublimisparis/,la mode anti-regimes !,paris,mode & design,artisanat_cuisine,euros,10000.0,10050.0,106.0,3,1,75,23,financement_don
47847,https://fr.ulule.com/hulizdesign/,"huliz design, made in france",la houssaye,mode & design,artisanat_cuisine,euros,1500.0,1750.0,36.0,1,1,21,5,financement_don
50163,https://fr.ulule.com/pas-mon-genre/,pas mon genre!,rennes,mode & design,artisanat_cuisine,euros,1000.0,1170.0,41.0,2,0,9,2,financement_don
47302,https://fr.ulule.com/hydrocontest-um/,hydrocontest team um,montpellier,technologie,artisanat_cuisine,euros,1000.0,1001.0,12.0,1,1,9,4,financement_don
48491,https://fr.ulule.com/iloh-body/,iloh,villa saint michel,mode & design,artisanat_cuisine,prevente,200.0,204.0,172.0,7,1,28,7,vente_produit
46127,https://fr.ulule.com/agirpourlesanimaux/,des t-shirts pour sauver les animaux,la batie rolland,mode & design,artisanat_cuisine,prevente,50.0,72.0,48.0,12,1,17,16,vente_produit
45435,https://fr.ulule.com/bahia-blanca/,bahia blanca,paris,mode & design,artisanat_cuisine,euros,8000.0,10133.0,236.0,14,1,35,8,financement_don
49362,https://fr.ulule.com/les-petits-nomades/,les petits nomades,nantes,mode & design,artisanat_cuisine,prevente,100.0,177.0,145.0,15,1,42,8,vente_produit
47312,https://fr.ulule.com/marie-cousettes/,les marie-cousettes,le pouliguen,mode & design,artisanat_cuisine,euros,3000.0,3225.0,68.0,8,0,33,12,financement_don
46922,https://fr.ulule.com/nuantinelingerie/,nuantine lingerie,montrabe,mode & design,artisanat_cuisine,prevente,75.0,140.0,110.0,4,1,31,4,vente_produit
49745,https://fr.ulule.com/mapache-nouvelle-collection/,mapache,paris,mode & design,artisanat_cuisine,prevente,100.0,177.0,168.0,17,1,15,13,vente_produit
48243,https://fr.ulule.com/together-in-colors/,together in colors,marseille,mode & design,artisanat_cuisine,euros,500.0,557.0,25.0,557,0,25,1,financement_don
48604,https://fr.ulule.com/shareterrecom/,shareterre.com,le havre,technologie,artisanat_cuisine,euros,5000.0,5767.0,68.0,7,0,10,4,financement_don
46214,https://fr.ulule.com/pallome-made-in-paris/,pallome,paris,mode & design,artisanat_cuisine,euros,6000.0,9030.0,91.0,7,1,23,14,financement_don
47671,https://fr.ulule.com/mon-petit-showroom/,mon petit showroom,ludon medoc,mode & design,artisanat_cuisine,euros,800.0,928.0,26.0,5,0,16,4,financement_don
45896,https://fr.ulule.com/harmony-creation/,harmony creation,lognes,mode & design,artisanat_cuisine,euros,5000.0,5852.0,64.0,5,0,39,11,financement_don
47641,https://fr.ulule.com/lecheveau-tricot/,l'echeveau: tricot artisanal,saint denis,mode & design,artisanat_cuisine,euros,3000.0,3115.0,39.0,2,0,36,12,financement_don
48441,https://fr.ulule.com/laperruque/,laperruque - maroquinerie,paris,mode & design,artisanat_cuisine,euros,8000.0,11611.0,217.0,9,1,73,7,financement_don
46071,https://fr.ulule.com/bu-pe-nha-pe/,bu pe nha pe,montreuil,mode & design,artisanat_cuisine,prevente,50.0,55.0,24.0,55,0,10,9,vente_produit
48203,https://fr.ulule.com/la-tutullerie/,la tutullerie (harmonie tranchant),bordeaux,mode & design,artisanat_cuisine,euros,1000.0,1360.0,25.0,28,0,9,0,financement_don
47513,https://fr.ulule.com/tablier-alaskan-maker/,le tablier by alaskan maker !,lille,mode & design,artisanat_cuisine,prevente,100.0,721.0,501.0,29,1,66,13,vente_produit
48673,https://fr.ulule.com/ecchymose-japan/,ecchymose,les essarts le roi,mode & design,artisanat_cuisine,euros,1656.0,1860.0,18.0,1,0,36,1,financement_don
47911,https://fr.ulule.com/paps-sb/,pap's by sb,paris,mode & design,artisanat_cuisine,euros,1700.0,2015.0,48.0,3,0,14,0,financement_don
47938,https://fr.ulule.com/vogue-basque-espadrilles/,vogue basque espadrilles,bayonne,mode & design,artisanat_cuisine,euros,3000.0,3000.0,39.0,2,1,26,4,financement_don
46242,https://fr.ulule.com/blenderlab/,blenderlab,lille,technologie,artisanat_cuisine,euros,3000.0,4407.0,76.0,10,0,16,8,financement_don
47759,https://fr.ulule.com/macraspirit/,~ macraspirit ~,bordeaux,mode & design,artisanat_cuisine,euros,2500.0,2575.0,63.0,2,0,29,5,financement_don
45775,https://fr.ulule.com/kapoune-creations/,kapoune,none,mode & design,artisanat_cuisine,euros,1800.0,2501.0,68.0,4,1,33,11,financement_don
48287,https://fr.ulule.com/course-de-drone/,course de drone,villeneuve-d'ascq,technologie,artisanat_cuisine,euros,350.0,366.0,16.0,366,0,10,0,financement_don
45970,https://fr.ulule.com/pluume-boutique-ephemere/,pluume - boutique ephemere,saint andre des eaux,mode & design,artisanat_cuisine,euros,4050.0,4075.0,25.0,44,0,25,1,financement_don
45467,https://fr.ulule.com/kitiwake/,kitiwake paris,paris,mode & design,artisanat_cuisine,prevente,100.0,119.0,102.0,11,1,33,20,vente_produit
44046,https://fr.ulule.com/grizzly-collection/,grizzly | pharre,caen,mode & design,artisanat_cuisine,prevente,100.0,202.0,81.0,22,0,38,22,vente_produit
45871,https://fr.ulule.com/sorato/,sorato,paris,mode & design,artisanat_cuisine,euros,10000.0,14755.0,192.0,20,1,26,11,financement_don
35631,https://fr.ulule.com/lecaleconcousuensavoie/,le calecon cousu en savoie,chambery (savoie),mode & design,artisanat_cuisine,prevente,70.0,140.0,85.0,7,0,23,17,vente_produit
45141,https://fr.ulule.com/les-ateliers-gao/,les ateliers gao,pont-aven,mode & design,artisanat_cuisine,euros,3500.0,3500.0,28.0,3,1,23,9,financement_don
44117,https://fr.ulule.com/10-essentiels-hommes/,10 essentiels pour hommes styles,trouville-sur-mer,mode & design,artisanat_cuisine,euros,5000.0,5270.0,39.0,1,0,31,3,financement_don
43816,https://fr.ulule.com/homycat/,homycat,laval,mode & design,artisanat_cuisine,euros,5000.0,8000.0,155.0,12,1,37,29,financement_don
44536,https://fr.ulule.com/perusnewcollection/,perus - nouvelle collection !,paris,mode & design,artisanat_cuisine,prevente,300.0,1601.0,1228.0,109,1,42,14,vente_produit
44277,https://fr.ulule.com/tshirts-serigraphie/,t-shirts & serigraphie !,merdrignac,mode & design,artisanat_cuisine,euros,630.0,720.0,22.0,720,0,12,4,financement_don
43174,https://fr.ulule.com/7ici-7ailleurs/,7ici 7ailleurs,lyon,mode & design,artisanat_cuisine,euros,3000.0,3010.0,84.0,7,1,17,6,financement_don
42658,https://fr.ulule.com/le-cube-by-ar/,le cube by ar,paris,mode & design,artisanat_cuisine,euros,6500.0,6505.0,60.0,1,1,23,6,financement_don
42997,https://fr.ulule.com/sangdancrerouen/,sang d'ancre rouen,rouen,mode & design,artisanat_cuisine,euros,2000.0,2065.0,25.0,2,0,12,0,financement_don
43892,https://fr.ulule.com/kits-feoni/,kits feoni,paris,mode & design,artisanat_cuisine,prevente,80.0,84.0,70.0,6,1,23,17,vente_produit
42965,https://fr.ulule.com/louvreuse-paris/,louvreuse,paris,mode & design,artisanat_cuisine,prevente,50.0,135.0,128.0,8,1,40,13,vente_produit
42473,https://fr.ulule.com/tatou-mais-pas-ca/,tatou mais pas ca,nantes,mode & design,artisanat_cuisine,euros,6000.0,6160.0,152.0,1,1,10,14,financement_don
42293,https://fr.ulule.com/collection-marion-lefebvre/,marion lefebvre,champigny sur marne,mode & design,artisanat_cuisine,euros,3500.0,4056.0,59.0,2,1,15,10,financement_don
40933,https://fr.ulule.com/atelier-2b/,atelier 2b,toulouse,mode & design,artisanat_cuisine,euros,5000.0,6046.0,90.0,2,1,41,7,financement_don
42867,https://fr.ulule.com/parade-set-design/,parade,nantes,mode & design,artisanat_cuisine,euros,4000.0,4100.0,79.0,3,0,16,10,financement_don
43139,https://fr.ulule.com/prelude-pampa/,prelude dans la pampa,metz,mode & design,artisanat_cuisine,euros,4000.0,4466.0,74.0,4,1,38,2,financement_don
42591,https://fr.ulule.com/le-pull-parfait/,le pull parfait,paris,mode & design,artisanat_cuisine,prevente,100.0,2438.0,1885.0,97,1,52,6,vente_produit
42845,https://fr.ulule.com/macadam-karma/,macadam karma - le lancement,calais,mode & design,artisanat_cuisine,euros,3900.0,4325.0,119.0,30,1,31,38,financement_don
42512,https://fr.ulule.com/douces-folys-lingerie/,douces foly's lingerie,tassin,mode & design,artisanat_cuisine,euros,4500.0,4805.0,69.0,18,1,17,9,financement_don
41219,https://fr.ulule.com/artdenouer/,artdenouer,paris,mode & design,artisanat_cuisine,euros,10000.0,10576.0,112.0,4,0,36,8,financement_don
42704,https://fr.ulule.com/art-argent/,"""aya jewelry - art & argent""",nancy,mode & design,artisanat_cuisine,euros,1200.0,2006.0,55.0,18,1,23,20,financement_don
42691,https://fr.ulule.com/krama-krama-foulards/,krama krama : foulards cambodgiens engages,bordeaux,mode & design,artisanat_cuisine,prevente,50.0,88.0,48.0,88,0,22,11,vente_produit
42159,https://fr.ulule.com/wonder-women-of-the-world/,wonder women of the world,paris,mode & design,artisanat_cuisine,prevente,150.0,155.0,124.0,11,1,26,9,vente_produit
42656,https://fr.ulule.com/waxnextcom/,waxnext.com,paris,mode & design,artisanat_cuisine,euros,5000.0,5286.0,74.0,5,1,38,14,financement_don
40687,https://fr.ulule.com/oh-sud/,oh sud... bijoux et accessoires made in provence,aix-en-provence,mode & design,artisanat_cuisine,euros,3000.0,4311.0,70.0,28,1,26,14,financement_don
41864,https://fr.ulule.com/la-fille-kypik/,la fille kypik creation artisanale d'accessoires,nantes,mode & design,artisanat_cuisine,euros,3000.0,3285.0,68.0,6,1,31,6,financement_don
39817,https://fr.ulule.com/sculptr-delta/,sculptr delta,lyon,technologie,artisanat_cuisine,euros,1500.0,3520.0,37.0,18,1,35,6,financement_don
42198,https://fr.ulule.com/go-cowash/,cowash,paris,technologie,artisanat_cuisine,euros,4000.0,4590.0,93.0,10,1,10,10,financement_don
42150,https://fr.ulule.com/mouna-kits-couture/,mouna sew,clermont-ferrand,mode & design,artisanat_cuisine,euros,3500.0,3560.0,133.0,9,1,18,8,financement_don
38823,https://fr.ulule.com/plyset/,plyset,london,mode & design,artisanat_cuisine,euros,6000.0,9553.0,73.0,1,1,17,5,financement_don
38310,https://fr.ulule.com/pop-up-moi/,popup moi,paris,mode & design,artisanat_cuisine,euros,4500.0,5640.0,118.0,7,0,32,9,financement_don
39572,https://fr.ulule.com/webentwood/,webentwood,paris,mode & design,artisanat_cuisine,euros,6500.0,9718.0,89.0,1,0,28,6,financement_don
39509,https://fr.ulule.com/mybabybed/,my baby bed,paris,mode & design,artisanat_cuisine,euros,3000.0,3143.0,36.0,4,0,33,7,financement_don
42229,https://fr.ulule.com/boo-brosse-a-dents/,my boo company,nantes,mode & design,artisanat_cuisine,euros,3000.0,20529.0,662.0,46,1,26,19,financement_don
39507,https://fr.ulule.com/regenbox1/,regen box,paris,technologie,artisanat_cuisine,euros,9500.0,10201.0,233.0,23,1,39,18,financement_don
41595,https://fr.ulule.com/bougies-parfumees-hov/,bougies parfumees hov,region parisienne,mode & design,artisanat_cuisine,prevente,200.0,214.0,84.0,2016,1,22,1,vente_produit
38747,https://fr.ulule.com/kibloom/,kibloom,orleans,mode & design,artisanat_cuisine,euros,3000.0,4605.0,57.0,5,0,17,11,financement_don
41943,https://fr.ulule.com/misty-make-up/,"misty, make up your world !",chatenay malabry,mode & design,artisanat_cuisine,euros,600.0,690.0,23.0,100,0,16,2,financement_don
42543,https://fr.ulule.com/zigzag-doudou/,une machine a coudre pour zigzagdoudou !,pinet,mode & design,artisanat_cuisine,euros,1000.0,1018.0,21.0,2,0,22,11,financement_don
41457,https://fr.ulule.com/vitoshka-2016/,"vitoshka | collection serigraphie ""made in france""",strasbourg,mode & design,artisanat_cuisine,prevente,40.0,47.0,30.0,2,1,33,11,vente_produit
41434,https://fr.ulule.com/chouchouette/,chouchouette,yvetot,mode & design,artisanat_cuisine,euros,4000.0,4190.0,72.0,2,1,15,9,financement_don
39880,https://fr.ulule.com/le-petit-fablab/,le petit fablab de paris,paris,technologie,artisanat_cuisine,euros,5000.0,5199.0,139.0,10,1,27,10,financement_don
40280,https://fr.ulule.com/costin-paris-en-selle/,costin - paris - en selle!,paris,mode & design,artisanat_cuisine,euros,14000.0,14177.0,113.0,25,1,35,13,financement_don
38861,https://fr.ulule.com/amour-magazine/,amour le magazine alternatif du vetement,paris,mode & design,artisanat_cuisine,euros,5000.0,5537.0,75.0,1,1,25,11,financement_don
38840,https://fr.ulule.com/miss-delza/,miss delza,fontainebleau,mode & design,artisanat_cuisine,euros,3900.0,3900.0,15.0,1,1,36,4,financement_don
40248,https://fr.ulule.com/atelier-mouti-paris/,atelier mouti,paris,mode & design,artisanat_cuisine,euros,3000.0,5740.0,93.0,10,1,7,7,financement_don
39756,https://fr.ulule.com/fablabchalon/,une nouvelle machine pour un nouvel elan !,chalon sur saone,technologie,artisanat_cuisine,euros,1700.0,1740.0,50.0,4,0,9,9,financement_don
40179,https://fr.ulule.com/perles-khsae/,khsae,montreuil,mode & design,artisanat_cuisine,euros,10000.0,10090.0,191.0,8,1,18,2,financement_don
39171,https://fr.ulule.com/destockart/,destock'art,caen,technologie,artisanat_cuisine,euros,5000.0,5000.0,46.0,3,1,12,5,financement_don
36855,https://fr.ulule.com/amahle-bijoux/,"amahle : bijoux tendance ""made in africa""",paris,mode & design,artisanat_cuisine,prevente,200.0,342.0,283.0,22,1,26,17,vente_produit
40012,https://fr.ulule.com/beautieparis/,beau tie paris,paris,mode & design,artisanat_cuisine,euros,4800.0,5015.0,53.0,3,0,22,4,financement_don
39354,https://fr.ulule.com/chichi-castelnango/,chichi castelnango paris | la lingerie couture,paris,mode & design,artisanat_cuisine,prevente,150.0,154.0,87.0,2,0,45,4,vente_produit
40117,https://fr.ulule.com/la-fabrique-onirique/,la fabrique onirique,nantes,mode & design,artisanat_cuisine,euros,3500.0,4000.0,75.0,6,1,16,11,financement_don
38308,https://fr.ulule.com/fred-pap/,f r e d & p a p,segre,mode & design,artisanat_cuisine,euros,2000.0,2282.0,42.0,2,1,24,7,financement_don
38208,https://fr.ulule.com/akathes-bijoux/,akathes,bruxelles,mode & design,artisanat_cuisine,euros,1100.0,1105.0,19.0,1,0,17,0,financement_don
38680,https://fr.ulule.com/cerise-et-compagnie/,cerise et compagnie,brive la gaillarde,mode & design,artisanat_cuisine,euros,8000.0,8274.0,76.0,8,1,31,7,financement_don
39079,https://fr.ulule.com/giuliettabossi/,giulietta bossi,paris,mode & design,artisanat_cuisine,prevente,30.0,42.0,39.0,42,1,20,6,vente_produit
39752,https://fr.ulule.com/duo-2/,duo,trois monts,technologie,artisanat_cuisine,euros,3250.0,3285.0,34.0,3,1,10,0,financement_don
35670,https://fr.ulule.com/le-tshirt-propre/,le t-shirt propre,rodez,mode & design,artisanat_cuisine,prevente,100.0,1098.0,607.0,119,1,55,20,vente_produit
36703,https://fr.ulule.com/sac-a-feu/,le sac a feu,none,mode & design,artisanat_cuisine,euros,3000.0,5850.0,111.0,26,1,24,12,financement_don
36278,https://fr.ulule.com/bivouak/,bivouak,bordeaux,mode & design,artisanat_cuisine,euros,4000.0,6343.0,70.0,8,0,17,7,financement_don
38228,https://fr.ulule.com/forum-amour-numerique/,"forum ""amour & numerique""",lorient,technologie,artisanat_cuisine,euros,2000.0,2035.0,112.0,3,1,8,8,financement_don
36846,https://fr.ulule.com/we-doza/,doza,paris,mode & design,artisanat_cuisine,euros,10500.0,11639.0,212.0,3,1,27,10,financement_don
37267,https://fr.ulule.com/les-inventeurs/,les inventeurs,paris,technologie,artisanat_cuisine,euros,3000.0,4455.0,47.0,2,0,13,0,financement_don
35407,https://fr.ulule.com/albance-sur-mesure/,albance,paris,mode & design,artisanat_cuisine,euros,10000.0,11666.0,73.0,9,1,32,8,financement_don
35944,https://fr.ulule.com/be-red/,be red !,paris,mode & design,artisanat_cuisine,prevente,100.0,111.0,83.0,9,1,17,13,vente_produit
36058,https://fr.ulule.com/crespinparis/,crespin,paris,mode & design,artisanat_cuisine,prevente,100.0,140.0,95.0,2,1,35,10,vente_produit
37434,https://fr.ulule.com/babe-candys-world/,depot de marque - babe candy's world,paris / besancon,mode & design,artisanat_cuisine,euros,250.0,295.0,14.0,295,1,14,4,financement_don
35036,https://fr.ulule.com/bijoux-sharuru/,"un nouvel atelier pour ""les bijoux de sharuru""",manosque,mode & design,artisanat_cuisine,euros,2000.0,2010.0,55.0,1,0,18,1,financement_don
35040,https://fr.ulule.com/les-prairies-perchees/,les prairies perchees,nantes,mode & design,artisanat_cuisine,prevente,150.0,158.0,102.0,6,1,8,8,vente_produit
36665,https://fr.ulule.com/2bric-et-2broc/,2bric et 2broc,larnas,mode & design,artisanat_cuisine,euros,2000.0,2190.0,30.0,5,0,18,1,financement_don
35315,https://fr.ulule.com/pieddebicheparis/,pied de biche - paris,paris,mode & design,artisanat_cuisine,prevente,100.0,293.0,246.0,28,1,60,10,vente_produit
35624,https://fr.ulule.com/mademoiselle-zuu/,mademoiselle zuu,paris,mode & design,artisanat_cuisine,prevente,100.0,102.0,77.0,1,1,19,13,vente_produit
36754,https://fr.ulule.com/artemuze-art-culture/,artemuze - art & culture,rougegoutte,mode & design,artisanat_cuisine,prevente,30.0,47.0,23.0,2,1,22,4,vente_produit
36815,https://fr.ulule.com/ma-cabane-en-ville/,ma cabane en ville,rue du calvaire,mode & design,artisanat_cuisine,euros,3000.0,3085.0,19.0,3,0,10,0,financement_don
35105,https://fr.ulule.com/lutopic/,"lutopic, habillez vos reves de realite.",lauzerville,mode & design,artisanat_cuisine,prevente,40.0,40.0,20.0,16,1,12,6,vente_produit
36967,https://fr.ulule.com/mapache-mexico/,mapache,paris,mode & design,artisanat_cuisine,prevente,100.0,202.0,182.0,76,1,20,15,vente_produit
36381,https://fr.ulule.com/blue-rabbink/,blue rabb'ink,nantes,mode & design,artisanat_cuisine,prevente,25.0,26.0,24.0,26,1,13,3,vente_produit
35743,https://fr.ulule.com/animoon/,animoon,pont l abbe,mode & design,artisanat_cuisine,euros,2500.0,2500.0,49.0,1,1,14,10,financement_don
35919,https://fr.ulule.com/ethipop-store/,ethipop,paris,mode & design,artisanat_cuisine,euros,6000.0,6651.0,160.0,10,1,13,18,financement_don
33424,https://fr.ulule.com/turtlebay/,turtle bay,nancy,mode & design,artisanat_cuisine,euros,9000.0,11079.0,100.0,24,1,51,13,financement_don
35253,https://fr.ulule.com/insomniac_andco/,insomniac and co,toulon / ecully,mode & design,artisanat_cuisine,euros,600.0,665.0,26.0,3,0,21,11,financement_don
34686,https://fr.ulule.com/mielao-co/,mielao & co,la rochelle,mode & design,artisanat_cuisine,euros,1620.0,2100.0,42.0,1,0,10,7,financement_don
34714,https://fr.ulule.com/chopchopunpro1/,chopchopunpro,clermont ferrand,technologie,artisanat_cuisine,euros,6000.0,6020.0,125.0,6,0,14,17,financement_don
35373,https://fr.ulule.com/boulogne-stateofmind/,boulogne state of mind,boulogne-billancourt,mode & design,artisanat_cuisine,euros,2500.0,2735.0,26.0,2,0,11,1,financement_don
36257,https://fr.ulule.com/tamahaganeclan-tshirts/,t-shirts tamahagane clan,concarneau,mode & design,artisanat_cuisine,prevente,20.0,20.0,18.0,20,1,8,0,vente_produit
30217,https://fr.ulule.com/seamfr/,seam,rouen,mode & design,artisanat_cuisine,euros,3000.0,3613.0,65.0,1,1,36,14,financement_don
34840,https://fr.ulule.com/arttruck/,art'truck by so pearl,frejus,mode & design,artisanat_cuisine,euros,5500.0,5554.0,55.0,1,1,28,3,financement_don
